Filename,Lines,Line Samples,Bands,First Band (µm),Last Band (µm),Possible Elements
v1484528546_1.lbl,24,48,352,0.36,0.42,
v1513806772_1.lbl,8,48,352,0.35895,0.3879,
v1512219651_3.lbl,12,64,352,0.35895,0.3879,
v1481593155_1.lbl,48,24,352,0.36,0.42,
v1481189886_1.lbl,48,24,352,0.36,0.42,
v1472431262_1.lbl,54,60,352,0.36,0.42,
v1513911035_1.lbl,12,24,352,0.35895,0.3879,
v1476646483_1.lbl,12,24,352,0.36,0.42,
v1511984488_1.lbl,16,12,352,0.35895,0.3879,
v1472466405_1.lbl,54,60,352,0.36,0.42,
v1473555251_1.lbl,54,54,352,0.36,0.42,
v1513798750_1.lbl,8,48,352,0.35895,0.3879,
v1471245340_1.lbl,54,60,352,0.36,0.42,
v1486837766_1.lbl,64,64,352,0.36,0.42,
v1512215488_1.lbl,12,64,352,0.35895,0.3879,
v1514230752_1.lbl,24,24,352,0.35895,0.3879,
v1514331666_1.lbl,64,64,352,0.35895,0.3879,
v1511987096_1.lbl,16,12,352,0.35895,0.3879,
v1512356664_3.lbl,24,64,352,0.35895,0.3879,
v1474239437_1.lbl,60,48,352,0.36,0.42,
v1512013412_1.lbl,12,32,352,0.35895,0.3879,
v1477496141_1.lbl,64,64,352,0.36,0.42,
v1514290240_1.lbl,64,64,352,0.35895,0.3879,
v1467543283_1.lbl,48,48,352,0.36,0.42,
v1477858022_1.lbl,32,32,352,0.36,0.42,
v1474583062_1.lbl,64,64,352,0.36,0.42,
v1477489606_1.lbl,12,12,352,0.36,0.42,
v1472668067_1.lbl,54,60,352,0.36,0.42,
v1512346540_1.lbl,32,64,352,0.35895,0.3879,
v1512163057_1.lbl,12,64,352,0.35895,0.3879,
v1513998724_1.lbl,18,36,352,0.35895,0.3879,
v1474476584_1.lbl,60,48,352,0.36,0.42,
v1485753958_3.lbl,32,64,352,0.36,0.42,
v1467350966_1.lbl,12,12,352,0.36,0.42,
v1514190603_1.lbl,16,24,352,0.35895,0.3879,
v1473449754_1.lbl,54,60,352,0.36,0.42,
v1485780354_1.lbl,12,12,352,0.36,0.42,
v1513882475_1.lbl,12,24,352,0.35895,0.3879,
v1481389716_1.lbl,48,48,352,0.36,0.42,
v1485884773_1.lbl,24,24,352,0.36,0.42,
v1485796783_1.lbl,12,12,352,0.36,0.42,
v1511994920_1.lbl,16,12,352,0.35895,0.3879,
v1514280412_1.lbl,64,64,352,0.35895,0.3879,
v1514193689_1.lbl,16,24,352,0.35895,0.3879,
v1485873894_1.lbl,24,24,352,0.36,0.42,
v1471641103_1.lbl,54,60,352,0.36,0.42,
v1512019516_1.lbl,12,32,352,0.35895,0.3879,
v1512009843_1.lbl,12,32,352,0.35895,0.3879,
v1514174660_1.lbl,32,32,352,0.35895,0.3879,
v1512343650_1.lbl,32,64,352,0.35895,0.3879,
v1479581383_1.lbl,64,64,352,0.36,0.42,
v1485763949_1.lbl,32,64,352,0.36,0.42,
v1513902824_1.lbl,12,24,352,0.35895,0.3879,
v1470861645_1.lbl,54,60,352,0.36,0.42,
v1487112698_1.lbl,48,64,352,0.36,0.42,
v1477942291_1.lbl,12,64,352,0.36,0.42,
v1486728382_1.lbl,64,64,352,0.36,0.42,
v1514576277_1.lbl,16,12,352,0.35895,0.3879,
v1470734150_1.lbl,54,60,352,0.36,0.42,
v1481719047_1.lbl,48,32,352,0.36,0.42,
v1467351383_1.lbl,12,12,352,0.36,0.42,
v1481592213_1.lbl,48,60,352,0.36,0.42,
v1476275961_1.lbl,48,48,352,0.36,0.42,
v1487088521_1.lbl,48,64,352,0.36,0.42,
v1486822160_1.lbl,64,64,352,0.36,0.42,
v1478494578_1.lbl,32,32,352,0.36,0.42,
v1472689563_1.lbl,54,60,352,0.36,0.42,
v1485780523_1.lbl,12,12,352,0.36,0.42,
v1471234497_1.lbl,54,60,352,0.36,0.42,
v1512356598_1.lbl,24,64,352,0.35895,0.3879,
v1487119910_1.lbl,12,12,352,0.36,0.42,
v1485800819_1.lbl,12,12,352,0.36,0.42,
v1479588623_1.lbl,64,64,352,0.36,0.42,
v1514559785_1.lbl,16,12,352,0.35895,0.3879,
v1514559311_1.lbl,16,12,352,0.35895,0.3879,
v1514480507_1.lbl,12,32,352,0.35895,0.3879,
v1511979034_1.lbl,16,12,352,0.35895,0.3879,
v1470915256_1.lbl,54,60,352,0.36,0.42,
v1474746290_1.lbl,60,48,352,0.36,0.42,
v1514299389_3.lbl,12,12,352,0.35895,0.3879,
v1513801630_5.lbl,8,48,352,0.35895,0.3879,
v1477886212_1.lbl,32,32,352,0.36,0.42,
v1512361860_3.lbl,24,64,352,0.35895,0.3879,
v1474782978_1.lbl,60,48,352,0.36,0.42,
v1470876036_1.lbl,54,60,352,0.36,0.42,
v1481619743_1.lbl,12,36,352,0.36,0.42,
v1513897406_1.lbl,12,24,352,0.35895,0.3879,
v1472415101_1.lbl,54,60,352,0.36,0.42,
v1513907759_1.lbl,12,24,352,0.35895,0.3879,
v1514570586_1.lbl,16,12,352,0.35895,0.3879,
v1512015100_1.lbl,12,32,352,0.35895,0.3879,
v1478750034_1.lbl,48,48,352,0.36,0.42,
v1473283890_1.lbl,44,60,352,0.36,0.42,
v1512179972_1.lbl,12,64,352,0.35895,0.3879,
v1481622064_1.lbl,12,36,352,0.36,0.42,
v1472204194_1.lbl,54,60,352,0.36,0.42,
v1476301574_1.lbl,48,48,352,0.36,0.42,
v1511993735_1.lbl,16,12,352,0.35895,0.3879,
v1470742400_1.lbl,54,60,352,0.36,0.42,
v1473468150_1.lbl,54,60,352,0.36,0.42,
v1477461989_1.lbl,64,64,352,0.36,0.42,
v1476051141_1.lbl,60,48,352,0.36,0.42,
v1475353513_1.lbl,64,64,352,0.36,0.42,
v1487102642_1.lbl,12,12,352,0.36,0.42,
v1474578646_4.lbl,64,64,352,0.36,0.42,
v1514299602_1.lbl,12,12,352,0.35895,0.3879,
v1514296879_1.lbl,12,12,352,0.35895,0.3879,
v1473170945_1.lbl,42,64,352,0.36,0.42,
v1513879976_1.lbl,12,24,352,0.35895,0.3879,
v1512209838_1.lbl,12,64,352,0.35895,0.3879,
v1512097536_1.lbl,12,32,352,0.35895,0.3879,
v1511981168_1.lbl,16,12,352,0.35895,0.3879,
v1512098814_4.lbl,24,24,352,0.35895,0.3879,
v1474530397_1.lbl,60,48,352,0.36,0.42,
v1478476877_1.lbl,32,32,352,0.36,0.42,
v1484839461_5.lbl,64,16,352,0.36,0.42,
v1481452737_1.lbl,48,48,352,0.36,0.42,
v1483172847_1.lbl,36,36,352,0.36,0.42,
v1485763933_3.lbl,32,64,352,0.36,0.42,
v1512363400_3.lbl,24,64,352,0.35895,0.3879,
v1513907465_1.lbl,12,24,352,0.35895,0.3879,
v1470879532_1.lbl,54,60,352,0.36,0.42,
v1471119946_1.lbl,54,60,352,0.36,0.42,
v1486388701_1.lbl,48,48,352,0.36,0.42,
v1485774368_1.lbl,12,12,352,0.36,0.42,
v1514196401_1.lbl,64,64,352,0.35895,0.3879,
v1512229913_1.lbl,12,64,352,0.35895,0.3879,
v1476037899_1.lbl,60,48,352,0.36,0.42,
v1513805949_1.lbl,8,48,352,0.35895,0.3879,
v1481499531_1.lbl,48,48,352,0.36,0.42,
v1485796897_1.lbl,12,12,352,0.36,0.42,
v1512348159_3.lbl,32,64,352,0.35895,0.3879,
v1514198986_1.lbl,32,32,352,0.35895,0.3879,
v1485790581_1.lbl,12,12,352,0.36,0.42,
v1467471313_1.lbl,44,50,352,0.36,0.42,
v1485892022_1.lbl,24,24,352,0.36,0.42,
v1478550581_3.lbl,32,64,352,0.36,0.42,
v1485766081_1.lbl,32,64,352,0.36,0.42,
v1478487039_4.lbl,32,32,352,0.36,0.42,
v1514472932_1.lbl,12,32,352,0.35895,0.3879,
v1484591511_1.lbl,48,36,352,0.36,0.42,
v1513891337_1.lbl,12,24,352,0.35895,0.3879,
v1514005570_1.lbl,12,24,352,0.35895,0.3879,
v1475274285_1.lbl,60,48,352,0.36,0.42,
v1479479483_1.lbl,64,64,352,0.36,0.42,
v1486987475_1.lbl,64,64,352,0.36,0.42,
v1512220099_1.lbl,12,64,352,0.35895,0.3879,
v1471626657_1.lbl,54,60,352,0.36,0.42,
v1472780869_1.lbl,54,60,352,0.36,0.42,
v1478037440_1.lbl,16,64,352,0.36,0.42,
v1513799573_1.lbl,8,48,352,0.35895,0.3879,
v1512062490_1.lbl,12,32,352,0.35895,0.3879,
v1471243473_1.lbl,54,60,352,0.36,0.42,
v1486388174_1.lbl,48,48,352,0.36,0.42,
v1487101715_1.lbl,12,12,352,0.36,0.42,
v1485756404_1.lbl,32,64,352,0.36,0.42,
v1468630098_1.lbl,18,18,352,0.36,0.42,
v1487101339_1.lbl,12,12,352,0.36,0.42,
v1512357746_3.lbl,24,64,352,0.35895,0.3879,
v1474470908_1.lbl,60,48,352,0.36,0.42,
v1481179813_3.lbl,64,64,352,0.36,0.42,
v1472686067_1.lbl,54,60,352,0.36,0.42,
v1485785754_1.lbl,12,12,352,0.36,0.42,
v1484531347_1.lbl,24,48,352,0.36,0.42,
v1479504631_1.lbl,64,64,352,0.36,0.42,
v1484536612_1.lbl,24,24,352,0.36,0.42,
v1476596181_1.lbl,48,54,352,0.36,0.42,
v1469259761_1.lbl,48,64,352,0.36,0.42,
v1477311194_1.lbl,12,24,352,0.36,0.42,
v1512245564_1.lbl,64,64,352,0.35895,0.3879,
v1514297322_1.lbl,12,12,352,0.35895,0.3879,
v1471395564_1.lbl,54,60,352,0.36,0.42,
v1514578411_3.lbl,16,12,352,0.35895,0.3879,
v1480513028_1.lbl,32,32,352,0.36,0.42,
v1477264974_1.lbl,48,48,352,0.36,0.42,
v1476050259_1.lbl,60,48,352,0.36,0.42,
v1477694545_3.lbl,16,64,352,0.36,0.42,
v1485880908_1.lbl,24,24,352,0.36,0.42,
v1479951336_1.lbl,64,64,352,0.36,0.42,
v1511977138_1.lbl,16,12,352,0.35895,0.3879,
v1512167593_1.lbl,12,64,352,0.35895,0.3879,
v1514301240_1.lbl,12,12,352,0.35895,0.3879,
v1512172277_1.lbl,12,64,352,0.35895,0.3879,
v1481220003_1.lbl,64,64,352,0.36,0.42,
v1471637510_1.lbl,54,60,352,0.36,0.42,
v1512075282_1.lbl,12,32,352,0.35895,0.3879,
v1512194414_1.lbl,12,64,352,0.35895,0.3879,
v1514295779_1.lbl,12,12,352,0.35895,0.3879,
v1472522568_1.lbl,54,60,352,0.36,0.42,
v1471689394_1.lbl,54,60,352,0.36,0.42,
v1513893185_1.lbl,12,24,352,0.35895,0.3879,
v1477595470_1.lbl,64,42,352,0.36,0.42,
v1512164618_1.lbl,12,64,352,0.35895,0.3879,
v1476489636_1.lbl,12,12,352,0.36,0.42,
v1514575803_1.lbl,16,12,352,0.35895,0.3879,
v1476072802_1.lbl,48,48,352,0.36,0.42,
v1514084070_1.lbl,18,36,352,0.35895,0.3879,
v1477882490_1.lbl,32,32,352,0.36,0.42,
v1514084640_1.lbl,18,36,352,0.35895,0.3879,
v1477310524_1.lbl,12,48,352,0.36,0.42,
v1485755086_1.lbl,32,64,352,0.36,0.42,
v1476331424_1.lbl,54,54,352,0.36,0.42,
v1514310267_1.lbl,64,64,352,0.35895,0.3879,
v1513828456_1.lbl,64,64,352,0.35895,0.3879,
v1481218920_1.lbl,64,64,352,0.36,0.42,
v1477693851_1.lbl,16,64,352,0.36,0.42,
v1514226652_1.lbl,32,32,352,0.35895,0.3879,
v1514183549_1.lbl,64,64,352,0.35895,0.3879,
v1485796584_1.lbl,12,12,352,0.36,0.42,
v1486484817_1.lbl,64,64,352,0.36,0.42,
v1475010293_1.lbl,60,48,352,0.36,0.42,
v1477308472_1.lbl,12,48,352,0.36,0.42,
v1472937206_1.lbl,54,60,352,0.36,0.42,
v1513819890_1.lbl,8,48,352,0.35895,0.3879,
v1487100789_1.lbl,12,12,352,0.36,0.42,
v1476810396_1.lbl,64,64,352,0.36,0.42,
v1471171831_1.lbl,54,60,352,0.36,0.42,
v1487112957_1.lbl,48,64,352,0.36,0.42,
v1480505935_1.lbl,32,32,352,0.36,0.42,
v1514131217_1.lbl,16,30,352,0.35895,0.3879,
v1471132565_1.lbl,54,60,352,0.36,0.42,
v1514210854_1.lbl,64,64,352,0.35895,0.3879,
v1514479663_1.lbl,12,32,352,0.35895,0.3879,
v1511988755_1.lbl,16,12,352,0.35895,0.3879,
v1514298407_1.lbl,12,12,352,0.35895,0.3879,
v1478541912_1.lbl,32,64,352,0.36,0.42,
v1485766359_1.lbl,32,64,352,0.36,0.42,
v1514004279_1.lbl,12,24,352,0.35895,0.3879,
v1487026321_3.lbl,64,64,352,0.36,0.42,
v1475257842_1.lbl,60,48,352,0.36,0.42,
v1512065530_1.lbl,12,32,352,0.35895,0.3879,
v1471516299_1.lbl,54,60,352,0.36,0.42,
v1477437654_1.lbl,48,48,352,0.36,0.42,
v1472465259_1.lbl,54,60,352,0.36,0.42,
v1484593643_1.lbl,24,24,352,0.36,0.42,
v1477740233_1.lbl,8,64,352,0.36,0.42,
v1472944369_1.lbl,54,60,352,0.36,0.42,
v1476839217_7.lbl,48,48,352,0.36,0.42,
v1513795284_5.lbl,8,48,352,0.35895,0.3879,
v1478602265_5.lbl,56,56,352,0.36,0.42,
v1474213197_6.lbl,60,48,352,0.36,0.42,
v1471118079_1.lbl,54,60,352,0.36,0.42,
v1486389128_1.lbl,64,64,352,0.36,0.42,
v1472797070_1.lbl,54,60,352,0.36,0.42,
v1477591874_1.lbl,64,12,352,0.36,0.42,
v1477440509_1.lbl,48,48,352,0.36,0.42,
v1484585584_1.lbl,48,60,352,0.36,0.42,
v1476083405_1.lbl,48,48,352,0.36,0.42,
v1514006971_1.lbl,12,24,352,0.35895,0.3879,
v1511981405_1.lbl,16,12,352,0.35895,0.3879,
v1512077328_1.lbl,12,32,352,0.35895,0.3879,
v1485757603_3.lbl,32,64,352,0.36,0.42,
v1511999984_1.lbl,12,32,352,0.35895,0.3879,
v1472655446_1.lbl,54,60,352,0.36,0.42,
v1468630380_1.lbl,12,12,352,0.36,0.42,
v1513905617_1.lbl,12,24,352,0.35895,0.3879,
v1514190813_1.lbl,16,24,352,0.35895,0.3879,
v1483212524_1.lbl,44,64,352,0.36,0.42,
v1487021387_1.lbl,64,64,352,0.36,0.42,
v1485890151_1.lbl,24,24,352,0.36,0.42,
v1513907108_1.lbl,12,24,352,0.35895,0.3879,
v1485785866_1.lbl,12,12,352,0.36,0.42,
v1514565476_1.lbl,16,12,352,0.35895,0.3879,
v1478482935_1.lbl,32,32,352,0.36,0.42,
v1477483462_1.lbl,12,12,352,0.36,0.42,
v1477592803_1.lbl,64,12,352,0.36,0.42,
v1477417742_1.lbl,32,64,352,0.36,0.42,
v1514193821_1.lbl,16,24,352,0.35895,0.3879,
v1481653806_1.lbl,48,64,352,0.36,0.42,
v1514225742_3.lbl,32,32,352,0.35895,0.3879,
v1512203121_1.lbl,12,64,352,0.35895,0.3879,
v1471252550_1.lbl,54,60,352,0.36,0.42,
v1514215225_1.lbl,32,32,352,0.35895,0.3879,
v1473496719_1.lbl,64,64,352,0.36,0.42,
v1487101982_1.lbl,12,12,352,0.36,0.42,
v1514472088_1.lbl,12,32,352,0.35895,0.3879,
v1473980235_1.lbl,60,48,352,0.36,0.42,
v1474223674_1.lbl,60,48,352,0.36,0.42,
v1514190561_1.lbl,16,24,352,0.35895,0.3879,
v1487110845_1.lbl,48,64,352,0.36,0.42,
v1471687591_1.lbl,54,60,352,0.36,0.42,
v1475246773_1.lbl,60,48,352,0.36,0.42,
v1483237075_1.lbl,34,34,352,0.36,0.42,
v1514007097_1.lbl,12,24,352,0.35895,0.3879,
v1468889551_1.lbl,12,12,352,0.36,0.42,
v1514066499_1.lbl,24,48,352,0.35895,0.3879,
v1477945993_1.lbl,12,64,352,0.36,0.42,
v1477483252_1.lbl,12,12,352,0.36,0.42,
v1483216537_1.lbl,40,64,352,0.36,0.42,
v1476281278_5.lbl,48,48,352,0.36,0.42,
v1512149629_1.lbl,12,64,352,0.35895,0.3879,
v1473442495_1.lbl,64,64,352,0.36,0.42,
v1513799984_5.lbl,8,48,352,0.35895,0.3879,
v1514223538_1.lbl,64,64,352,0.35895,0.3879,
v1486380789_1.lbl,64,64,352,0.36,0.42,
v1477866906_1.lbl,32,32,352,0.36,0.42,
v1513803891_1.lbl,8,48,352,0.35895,0.3879,
v1514182494_1.lbl,64,64,352,0.35895,0.3879,
v1469001460_1.lbl,48,64,352,0.36,0.42,
v1484767582_1.lbl,64,16,352,0.36,0.42,
v1481282132_1.lbl,48,48,352,0.36,0.42,
v1481604767_4.lbl,64,64,352,0.36,0.42,
v1471653700_1.lbl,54,60,352,0.36,0.42,
v1512216008_1.lbl,12,64,352,0.35895,0.3879,
v1476646089_1.lbl,12,24,352,0.36,0.42,
v1471428389_1.lbl,54,60,352,0.36,0.42,
v1480506448_1.lbl,32,32,352,0.36,0.42,
v1513787523_1.lbl,8,48,352,0.35895,0.3879,
v1475862138_1.lbl,24,24,352,0.36,0.42,
v1478481223_1.lbl,32,32,352,0.36,0.42,
v1481707874_4.lbl,64,48,352,0.36,0.42,
v1477952780_1.lbl,12,64,352,0.36,0.42,
v1514574143_1.lbl,16,12,352,0.35895,0.3879,
v1481617709_1.lbl,12,36,352,0.36,0.42,
v1485774626_1.lbl,12,12,352,0.36,0.42,
v1514068865_1.lbl,24,48,352,0.35895,0.3879,
v1514337543_1.lbl,64,64,352,0.35895,0.3879,
v1476946463_1.lbl,48,48,352,0.36,0.42,
v1512206764_1.lbl,12,64,352,0.35895,0.3879,
v1514202694_1.lbl,32,32,352,0.35895,0.3879,
v1472463456_1.lbl,54,60,352,0.36,0.42,
v1486379793_1.lbl,64,64,352,0.36,0.42,
v1483227335_1.lbl,34,34,352,0.36,0.42,
v1477457906_1.lbl,54,54,352,0.36,0.42,
v1512212886_1.lbl,12,64,352,0.35895,0.3879,
v1486727604_1.lbl,64,64,352,0.36,0.42,
v1514560971_1.lbl,16,12,352,0.35895,0.3879,
v1514474829_4.lbl,12,32,352,0.35895,0.3879,
v1477744366_1.lbl,2,64,352,0.36,0.42,
v1512073528_1.lbl,12,32,352,0.35895,0.3879,
v1477473027_6.lbl,64,64,352,0.36,0.42,
v1477254708_1.lbl,48,48,352,0.36,0.42,
v1485786832_1.lbl,64,64,352,0.36,0.42,
v1478546888_1.lbl,32,64,352,0.36,0.42,
v1478613121_1.lbl,48,48,352,0.36,0.42,
v1475021509_1.lbl,60,48,352,0.36,0.42,
v1481726568_1.lbl,32,32,352,0.36,0.42,
v1512021204_1.lbl,12,32,352,0.35895,0.3879,
v1467455155_1.lbl,42,42,352,0.36,0.42,
v1486961544_1.lbl,64,64,352,0.36,0.42,
v1512208845_3.lbl,12,64,352,0.35895,0.3879,
v1513807183_5.lbl,8,48,352,0.35895,0.3879,
v1512000828_1.lbl,12,32,352,0.35895,0.3879,
v1514296549_1.lbl,12,12,352,0.35895,0.3879,
v1512351128_3.lbl,24,64,352,0.35895,0.3879,
v1470644367_1.lbl,54,60,352,0.36,0.42,
v1513810240_1.lbl,8,48,352,0.35895,0.3879,
v1514295809_1.lbl,12,12,352,0.35895,0.3879,
v1514193535_1.lbl,16,24,352,0.35895,0.3879,
v1485800946_1.lbl,12,12,352,0.36,0.42,
v1470865238_1.lbl,54,60,352,0.36,0.42,
v1512181012_1.lbl,12,64,352,0.35895,0.3879,
v1471239880_1.lbl,54,60,352,0.36,0.42,
v1475037086_1.lbl,60,48,352,0.36,0.42,
v1485790929_1.lbl,12,12,352,0.36,0.42,
v1467449778_1.lbl,36,36,352,0.36,0.42,
v1479486640_1.lbl,64,64,352,0.36,0.42,
v1479743423_3.lbl,64,64,352,0.36,0.42,
v1513821214_1.lbl,8,48,352,0.35895,0.3879,
v1472935337_1.lbl,54,60,352,0.36,0.42,
v1478551871_3.lbl,32,64,352,0.36,0.42,
v1481624672_1.lbl,12,24,352,0.36,0.42,
v1514179976_1.lbl,64,64,352,0.35895,0.3879,
v1477742003_1.lbl,8,64,352,0.36,0.42,
v1485774783_1.lbl,12,12,352,0.36,0.42,
v1477590957_4.lbl,64,12,352,0.36,0.42,
v1478722535_1.lbl,64,64,352,0.36,0.42,
v1485871788_1.lbl,24,24,352,0.36,0.42,
v1471775501_1.lbl,54,60,352,0.36,0.42,
v1478548265_3.lbl,32,64,352,0.36,0.42,
v1483236850_1.lbl,34,34,352,0.36,0.42,
v1514196052_1.lbl,64,64,352,0.35895,0.3879,
v1475241240_1.lbl,60,48,352,0.36,0.42,
v1481616614_1.lbl,12,36,352,0.36,0.42,
v1486796075_1.lbl,64,64,352,0.36,0.42,
v1485888280_1.lbl,24,24,352,0.36,0.42,
v1476645364_1.lbl,12,12,352,0.36,0.42,
v1486955929_1.lbl,64,64,352,0.36,0.42,
v1471164594_1.lbl,54,60,352,0.36,0.42,
v1477482234_1.lbl,12,12,352,0.36,0.42,
v1484524953_1.lbl,16,32,352,0.36,0.42,
v1467350549_1.lbl,12,12,352,0.36,0.42,
v1512177982_3.lbl,12,64,352,0.35895,0.3879,
v1512011724_1.lbl,12,32,352,0.35895,0.3879,
v1484603916_1.lbl,48,60,352,0.36,0.42,
v1511981642_1.lbl,16,12,352,0.35895,0.3879,
v1472677035_1.lbl,54,60,352,0.36,0.42,
v1476073864_1.lbl,48,48,352,0.36,0.42,
v1471230894_1.lbl,54,60,352,0.36,0.42,
v1478548003_1.lbl,32,64,352,0.36,0.42,
v1478733818_1.lbl,48,48,352,0.36,0.42,
v1467350688_1.lbl,12,12,352,0.36,0.42,
v1474531029_1.lbl,60,48,352,0.36,0.42,
v1485775392_1.lbl,64,64,352,0.36,0.42,
v1472915549_1.lbl,54,60,352,0.36,0.42,
v1514180744_1.lbl,32,32,352,0.35895,0.3879,
v1487102155_1.lbl,12,12,352,0.36,0.42,
v1479815162_1.lbl,64,64,352,0.36,0.42,
v1486984235_1.lbl,64,64,352,0.36,0.42,
v1514006089_1.lbl,12,24,352,0.35895,0.3879,
v1513810651_1.lbl,8,48,352,0.35895,0.3879,
v1487081497_1.lbl,42,64,352,0.36,0.42,
v1477309160_1.lbl,12,48,352,0.36,0.42,
v1514132859_1.lbl,16,30,352,0.35895,0.3879,
v1512100383_1.lbl,12,32,352,0.35895,0.3879,
v1484614217_1.lbl,18,30,352,0.36,0.42,
v1477740420_1.lbl,6,64,352,0.36,0.42,
v1484596636_1.lbl,48,54,352,0.36,0.42,
v1477957716_1.lbl,12,64,352,0.36,0.42,
v1485765154_1.lbl,32,64,352,0.36,0.42,
v1471229139_1.lbl,54,60,352,0.36,0.42,
v1487118837_1.lbl,12,12,352,0.36,0.42,
v1512190251_1.lbl,12,64,352,0.35895,0.3879,
v1478033513_6.lbl,16,64,352,0.36,0.42,
v1472425994_1.lbl,54,60,352,0.36,0.42,
v1467443830_1.lbl,42,42,352,0.36,0.42,
v1487088092_1.lbl,48,64,352,0.36,0.42,
v1487101167_1.lbl,12,12,352,0.36,0.42,
v1514300263_1.lbl,12,12,352,0.35895,0.3879,
v1514346914_1.lbl,64,64,352,0.35895,0.3879,
v1512352381_1.lbl,24,64,352,0.35895,0.3879,
v1476217782_3.lbl,24,24,352,0.36,0.42,
v1485801060_1.lbl,12,12,352,0.36,0.42,
v1512225229_1.lbl,12,64,352,0.35895,0.3879,
v1485786009_1.lbl,12,12,352,0.36,0.42,
v1471241747_1.lbl,54,60,352,0.36,0.42,
v1512171757_1.lbl,12,64,352,0.35895,0.3879,
v1468888878_1.lbl,12,12,352,0.36,0.42,
v1481276032_1.lbl,64,64,352,0.36,0.42,
v1486821544_1.lbl,64,64,352,0.36,0.42,
v1478544039_1.lbl,32,64,352,0.36,0.42,
v1513904609_1.lbl,12,24,352,0.35895,0.3879,
v1477850502_1.lbl,32,32,352,0.36,0.42,
v1514088744_1.lbl,24,36,352,0.35895,0.3879,
v1485874835_1.lbl,24,24,352,0.36,0.42,
v1472023904_1.lbl,54,60,352,0.36,0.42,
v1470588914_1.lbl,54,60,352,0.36,0.42,
v1477314984_3.lbl,48,48,352,0.36,0.42,
v1514565001_1.lbl,16,12,352,0.35895,0.3879,
v1511995840_1.lbl,24,12,352,0.35895,0.3879,
v1512099539_1.lbl,12,32,352,0.35895,0.3879,
v1513905260_1.lbl,12,24,352,0.35895,0.3879,
v1477309964_3.lbl,12,48,352,0.36,0.42,
v1512005259_1.lbl,12,32,352,0.35895,0.3879,
v1479843933_1.lbl,64,64,352,0.36,0.42,
v1478036746_1.lbl,16,64,352,0.36,0.42,
v1476587004_1.lbl,54,48,352,0.36,0.42,
v1481734440_4.lbl,64,48,352,0.36,0.42,
v1485767548_3.lbl,32,64,352,0.36,0.42,
v1472687866_1.lbl,54,60,352,0.36,0.42,
v1485786425_1.lbl,4,16,352,0.36,0.42,
v1477698707_1.lbl,16,64,352,0.36,0.42,
v1481626725_1.lbl,12,24,352,0.36,0.42,
v1513910678_1.lbl,12,24,352,0.35895,0.3879,
v1487120957_1.lbl,12,12,352,0.36,0.42,
v1478035358_1.lbl,16,64,352,0.36,0.42,
v1471746703_1.lbl,54,60,352,0.36,0.42,
v1514340426_1.lbl,64,64,352,0.35895,0.3879,
v1512160455_1.lbl,12,64,352,0.35895,0.3879,
v1481656091_1.lbl,48,48,352,0.36,0.42,
v1477865524_1.lbl,32,32,352,0.36,0.42,
v1486833258_1.lbl,64,64,352,0.36,0.42,
v1511996524_1.lbl,24,12,352,0.35895,0.3879,
v1512234606_1.lbl,64,64,352,0.35895,0.3879,
v1511977612_1.lbl,16,12,352,0.35895,0.3879,
v1477744262_1.lbl,4,64,352,0.36,0.42,
v1486972199_1.lbl,64,64,352,0.36,0.42,
v1481290344_1.lbl,64,64,352,0.36,0.42,
v1514565239_1.lbl,16,12,352,0.35895,0.3879,
v1470594337_1.lbl,54,60,352,0.36,0.42,
v1481767255_4.lbl,20,30,352,0.36,0.42,
v1473490891_1.lbl,54,60,352,0.36,0.42,
v1480511489_1.lbl,32,32,352,0.36,0.42,
v1485893300_1.lbl,24,24,352,0.36,0.42,
v1513899548_1.lbl,12,24,352,0.35895,0.3879,
v1514478764_4.lbl,12,32,352,0.35895,0.3879,
v1513896335_1.lbl,12,24,352,0.35895,0.3879,
v1471757444_1.lbl,54,60,352,0.36,0.42,
v1513885982_1.lbl,12,24,352,0.35895,0.3879,
v1472552432_1.lbl,54,60,352,0.36,0.42,
v1514326580_1.lbl,64,64,352,0.35895,0.3879,
v1484600242_1.lbl,18,24,352,0.36,0.42,
v1511987333_1.lbl,16,12,352,0.35895,0.3879,
v1513826331_1.lbl,8,48,352,0.35895,0.3879,
v1513880333_1.lbl,12,24,352,0.35895,0.3879,
v1471105517_1.lbl,54,60,352,0.36,0.42,
v1477671778_1.lbl,6,64,352,0.36,0.42,
v1480509013_1.lbl,32,32,352,0.36,0.42,
v1484525014_1.lbl,16,32,352,0.36,0.42,
v1485872606_1.lbl,24,24,352,0.36,0.42,
v1514301818_1.lbl,12,12,352,0.35895,0.3879,
v1485785732_1.lbl,12,12,352,0.36,0.42,
v1514198043_1.lbl,64,64,352,0.35895,0.3879,
v1474999541_1.lbl,60,48,352,0.36,0.42,
v1470854395_1.lbl,54,60,352,0.36,0.42,
v1486968259_1.lbl,64,64,352,0.36,0.42,
v1481470710_1.lbl,48,48,352,0.36,0.42,
v1514316735_1.lbl,64,64,352,0.35895,0.3879,
v1479577780_1.lbl,64,64,352,0.36,0.42,
v1513893899_1.lbl,12,24,352,0.35895,0.3879,
v1481590186_1.lbl,48,30,352,0.36,0.42,
v1512085194_1.lbl,12,32,352,0.35895,0.3879,
v1477489406_1.lbl,12,12,352,0.36,0.42,
v1514181956_1.lbl,32,32,352,0.35895,0.3879,
